url,status,elapsed_s,purpose
https://www.transfermarkt.us/thibaut-vargas/profil/spieler/627463,200,1.51,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Roberto%20Lopez,200,1.59,search:Roberto Lopez
https://www.transfermarkt.us/roberto-lopez/profil/spieler/569866,200,1.43,profile_verify
https://www.transfermarkt.us/roberto-lopez/profil/spieler/131276,200,1.85,profile_verify
https://www.transfermarkt.us/roberto-lopez/profil/spieler/354766,200,2.19,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Simon%20Paulet,200,3.73,search:Simon Paulet
https://www.transfermarkt.us/simon-paulet/profil/spieler/358038,ERROR:ReadTimeout,16.32,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Anto%C3%B1%C3%ADn,ERROR:ReadTimeout,16.26,search:Antoñín
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Jakub%20Cernin,200,7.15,search:Jakub Cernin
https://www.transfermarkt.us/jakub-cernin/profil/spieler/572792,200,5.09,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Ivan%20Brnic,200,3.72,search:Ivan Brnic
https://www.transfermarkt.us/ivan-brnic/profil/spieler/432752,200,10.75,profile_verify
https://www.transfermarkt.us/ivan-brnic/profil/spieler/800857,200,1.47,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Walid%20Bouabdeli,200,2.58,search:Walid Bouabdeli
https://www.transfermarkt.us/walid-bouabdeli/profil/spieler/958487,200,3.83,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Zi%C3%A9%20Ouattara,200,2.27,search:Zié Ouattara
https://www.transfermarkt.us/zie-ouattara/profil/spieler/613437,200,5.5,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Edmund%20Addo,200,2.37,search:Edmund Addo
https://www.transfermarkt.us/edmund-addo/profil/spieler/610637,200,3.27,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=No%C3%A9%20Sow,200,1.43,search:Noé Sow
https://www.transfermarkt.us/noe-sow/profil/spieler/796913,200,2.84,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Jo%C3%A3o%20Paulo,200,4.14,search:João Paulo
https://www.transfermarkt.us/joao-paulo/profil/spieler/275412,200,2.64,profile_verify
https://www.transfermarkt.us/joao-paulo/profil/spieler/14110,200,3.15,profile_verify
https://www.transfermarkt.us/joao-paulo/profil/spieler/77098,200,1.9,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=F%C3%A1bio%20Tavares,200,1.72,search:Fábio Tavares
https://www.transfermarkt.us/fabio-tavares/profil/spieler/167501,200,1.51,profile_verify
https://www.transfermarkt.us/fabio-tavares/profil/spieler/614086,200,2.78,profile_verify
https://www.transfermarkt.us/fabio-tavares/profil/spieler/829531,200,1.42,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Roland%20Galcik,200,1.72,search:Roland Galcik
https://www.transfermarkt.us/roland-galcik/profil/spieler/627030,200,2.45,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Laurin%20Curda,200,1.64,search:Laurin Curda
https://www.transfermarkt.us/laurin-curda/profil/spieler/516978,200,2.2,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Nikola%20Kuveljic,200,1.78,search:Nikola Kuveljic
https://www.transfermarkt.us/nikola-kuveljic/profil/spieler/612140,200,1.53,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Josh%20Eccles,200,1.78,search:Josh Eccles
